tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
29609.00;7682864#1_0;69.59;5.64;28089.00;1852.20;524150338#0_0;5.10;0.00;tripinfo_14576 routing_14576;1520.00;14576;1;1294.87;1.08;0.00;979.82;DEFAULT_VEHTYPE;;4;936.00
29617.00;30239233#0_0;39.55;6.54;28489.00;931.00;36801001#2_0;5.10;0.00;tripinfo_15310 routing_15310;1128.00;15310;2;599.33;0.89;0.00;663.11;DEFAULT_VEHTYPE;;2;654.00
29619.00;8152033#0_0;66.21;6.43;21873.00;2397.00;14108392_0;0.20;0.00;tripinfo_10820 routing_10820;7746.00;10820;2;970.54;0.92;0.00;7367.83;DEFAULT_VEHTYPE;;33;7132.00
29619.00;1196782590#0_0;181.75;12.66;22641.00;117.60;96016135_0;3.42;0.00;tripinfo_12513 routing_12513;6978.00;12513;2;1897.73;0.93;0.00;5720.65;DEFAULT_VEHTYPE;;21;5585.00
29619.00;30239233#0_0;39.55;7.05;26599.00;0.40;31411842_0;5.10;0.00;tripinfo_14777 routing_14777;3020.00;14777;1;1533.54;0.93;0.00;1842.63;DEFAULT_VEHTYPE;;4;1822.00
29621.00;856293283_1;101.44;11.20;14458.00;0.40;839709051_0;5.10;0.00;tripinfo_8032 routing_8032;15163.00;8032;1;3421.24;0.83;0.00;13991.03;DEFAULT_VEHTYPE;;55;13441.00
29623.00;1196782590#0_1;181.75;13.94;18422.00;0.80;-40493501#4_0;5.10;0.00;tripinfo_10234 routing_10234;11201.00;10234;1;2872.47;1.05;0.00;10239.94;DEFAULT_VEHTYPE;;44;9917.00
29641.00;510481270_0;24.43;0.00;27862.00;1126.60;36801001#2_0;5.10;0.00;tripinfo_14853 routing_14853;1779.00;14853;2;550.55;1.08;0.00;1283.22;DEFAULT_VEHTYPE;teleport;3;1271.00
29645.00;510481270_0;24.43;0.00;20616.00;0.60;625259600_0;5.10;0.00;tripinfo_11453 routing_11453;9029.00;11453;1;2505.74;1.17;0.00;7954.38;DEFAULT_VEHTYPE;teleport;35;7724.00
29649.00;856293285#1_0;473.70;13.50;28275.00;0.60;-14858868_0;5.10;0.00;tripinfo_15708 routing_15708;1374.00;15708;1;2437.34;0.99;0.00;715.46;DEFAULT_VEHTYPE;;5;691.00
29656.00;1053478472#3_0;179.49;5.32;25199.00;0.80;510492454#0_0;5.10;0.00;tripinfo_13999 routing_13999;4457.00;13999;1;2569.48;0.77;0.00;3506.11;DEFAULT_VEHTYPE;;20;3349.00
29659.00;403882373_0;13.74;5.75;21294.00;0.00;524150338#0_0;5.10;0.00;tripinfo_11830 routing_11830;8365.00;11830;1;3087.37;0.79;0.00;6588.31;DEFAULT_VEHTYPE;;27;6407.00
29661.00;-628757206#2_0;106.34;4.79;26588.00;0.20;17073048#0_0;5.10;0.00;tripinfo_14771 routing_14771;3073.00;14771;1;376.71;1.03;0.00;3028.73;DEFAULT_VEHTYPE;;12;2915.00
29665.00;1053478472#3_0;179.49;6.68;26263.00;686.80;-28575360_0;5.10;0.00;tripinfo_14209 routing_14209;3402.00;14209;2;1537.37;0.95;0.00;2430.70;DEFAULT_VEHTYPE;;7;2392.00
29667.00;1053478472#3_0;179.49;7.22;26918.00;4686.20;29023713_0;5.10;0.00;tripinfo_12351 routing_12351;2749.00;12351;1;1012.01;0.99;0.00;2579.43;DEFAULT_VEHTYPE;;13;2452.00
29670.00;-28575360_0;55.32;0.00;21230.00;0.80;28275167_0;5.10;0.00;tripinfo_11794 routing_11794;8440.00;11794;1;593.93;1.01;0.00;8262.50;DEFAULT_VEHTYPE;teleport;34;7989.00
29674.00;31449007_0;70.73;6.81;26514.00;0.00;327412184_0;5.10;0.00;tripinfo_14730 routing_14730;3160.00;14730;1;547.50;1.04;0.00;3095.71;DEFAULT_VEHTYPE;;12;3015.00
29680.00;36801004#0_0;88.25;13.87;15988.00;0.40;-4726710#1_0;5.10;0.00;tripinfo_8882 routing_8882;13692.00;8882;1;3506.95;1.09;0.00;13060.87;DEFAULT_VEHTYPE;;60;12367.00
29681.00;856293285#1_0;473.70;13.27;29501.00;10599.20;839709051_0;5.10;0.00;tripinfo_10501 routing_10501;180.00;10501;1;2401.06;1.03;0.00;11.12;DEFAULT_VEHTYPE;;0;0.00
29687.00;1196782590#0_0;181.75;13.15;19543.00;0.40;31411842_0;5.10;0.00;tripinfo_10857 routing_10857;10144.00;10857;1;3947.16;0.99;0.00;9025.38;DEFAULT_VEHTYPE;;36;8706.00
29692.00;237344387_0;38.08;5.52;20502.00;0.00;900443644#0_0;5.10;0.00;tripinfo_11390 routing_11390;9190.00;11390;1;1301.94;1.01;0.00;9033.87;DEFAULT_VEHTYPE;;45;8721.00
29692.00;231483313_0;58.44;4.89;23742.00;0.00;150276015_0;5.10;0.00;tripinfo_13190 routing_13190;5950.00;13190;1;1855.33;0.91;0.00;5181.89;DEFAULT_VEHTYPE;;22;5042.00
29693.00;4730616#1_0;0.67;8.18;29382.00;0.60;8152037#0_0;5.10;0.00;tripinfo_16323 routing_16323;311.00;16323;0;51.88;1.06;0.00;304.28;DEFAULT_VEHTYPE;;1;301.00
29696.00;29000804.26_0;78.85;6.99;16141.00;0.40;13853655#0_0;5.10;0.00;tripinfo_8967 routing_8967;13555.00;8967;1;3295.41;0.87;0.00;12865.94;DEFAULT_VEHTYPE;;48;12465.00
29699.00;4730624_0;197.33;6.41;28374.00;0.60;4730648#0_0;5.10;0.00;tripinfo_15763 routing_15763;1325.00;15763;1;736.49;0.83;0.00;1217.50;DEFAULT_VEHTYPE;;6;1179.00
29708.00;745660413#1_0;0.20;7.30;25227.00;0.00;4726712_0;5.10;0.00;tripinfo_14015 routing_14015;4481.00;14015;1;1251.05;0.94;0.00;4179.25;DEFAULT_VEHTYPE;;16;4083.00
29709.00;307372337#0_0;26.91;8.31;17923.00;0.40;616545124_0;5.10;0.00;tripinfo_9957 routing_9957;11786.00;9957;1;2667.51;1.14;0.00;11113.31;DEFAULT_VEHTYPE;;41;10752.00
29716.00;745660413#1_0;0.20;6.23;21257.00;1754.00;-781742860#4_0;5.10;0.00;tripinfo_10835 routing_10835;8459.00;10835;2;1451.65;1.18;0.00;7998.82;DEFAULT_VEHTYPE;;35;7740.00
29717.00;-1024105863_0;26.13;7.28;18990.00;0.00;150276013#1_0;5.10;0.00;tripinfo_10550 routing_10550;10727.00;10550;1;4129.05;0.98;0.00;9437.55;DEFAULT_VEHTYPE;;47;9151.00
29718.00;4730654_0;202.69;7.27;19437.00;0.60;-524150326#0_0;5.10;0.00;tripinfo_10798 routing_10798;10281.00;10798;1;2175.75;0.97;0.00;9741.32;DEFAULT_VEHTYPE;;42;9425.00
29720.00;399914536_0;56.14;5.48;24380.00;0.80;963479927#0_0;5.10;0.00;tripinfo_13544 routing_13544;5340.00;13544;1;2041.89;0.94;0.00;4583.34;DEFAULT_VEHTYPE;;24;4443.00
29723.00;399914536_0;56.14;6.37;23985.00;100.80;239889169_0;5.10;0.00;tripinfo_13269 routing_13269;5738.00;13269;2;423.88;1.06;0.00;5688.67;DEFAULT_VEHTYPE;;24;5491.00
29725.00;236306864#0_0;103.13;8.70;28672.00;237.40;4730634_0;5.10;0.00;tripinfo_15797 routing_15797;1053.00;15797;1;512.57;1.22;0.00;995.56;DEFAULT_VEHTYPE;;8;910.00
29726.00;745660413#0_0;14.56;6.32;22061.00;0.20;-832487280_0;5.10;0.00;tripinfo_12256 routing_12256;7665.00;12256;1;2603.81;1.13;0.00;6612.74;DEFAULT_VEHTYPE;;37;6336.00
29729.00;856293282_0;0.20;0.00;22106.00;2.00;1111110395_0;5.10;0.00;tripinfo_12280 routing_12280;7623.00;12280;1;1441.03;1.13;0.00;6932.52;DEFAULT_VEHTYPE;teleport;25;6783.00
29735.00;47895849#2_0;36.29;4.74;19664.00;2078.00;14858868_0;5.10;0.00;tripinfo_9770 routing_9770;10071.00;9770;1;585.54;1.08;0.00;9995.46;DEFAULT_VEHTYPE;;46;9661.00
29736.00;31427257#7_1;136.73;14.11;23103.00;0.00;31411842_0;5.10;0.00;tripinfo_12835 routing_12835;6633.00;12835;1;1271.24;1.02;0.00;5761.98;DEFAULT_VEHTYPE;;23;5655.00
29735.00;244422544_0;107.46;0.00;25364.00;0.20;1188284582#2_0;5.10;0.00;tripinfo_14091 routing_14091;4371.00;14091;1;3288.23;1.02;0.00;3698.91;DEFAULT_VEHTYPE;teleport;20;3539.00
29738.00;393494867_0;128.13;12.78;26251.00;1519.00;150275999#2_0;5.10;0.00;tripinfo_13740 routing_13740;3487.00;13740;2;1894.14;0.93;0.00;2459.86;DEFAULT_VEHTYPE;;5;2428.00
29739.00;625259599_0;136.88;15.36;22023.00;455.40;625259600_0;5.10;0.00;tripinfo_11982 routing_11982;7716.00;11982;2;2052.56;1.11;0.00;7339.59;DEFAULT_VEHTYPE;;30;7173.00
29740.00;1196782590#0_0;181.75;13.76;26337.00;1486.20;36801001#2_0;5.10;0.00;tripinfo_13806 routing_13806;3403.00;13806;2;791.26;1.01;0.00;2928.56;DEFAULT_VEHTYPE;;13;2868.00
29742.00;1053478472#3_0;179.49;8.13;16366.00;1640.20;720012594#0_0;5.10;0.00;tripinfo_8181 routing_8181;13376.00;8181;2;3654.72;1.03;0.00;12514.05;DEFAULT_VEHTYPE;;52;12107.00
29751.00;1053478472#3_0;179.49;6.52;27940.00;0.40;4726679#0_0;5.10;0.00;tripinfo_15522 routing_15522;1811.00;15522;1;1066.67;0.87;0.00;1662.48;DEFAULT_VEHTYPE;;12;1570.00
29753.00;393494867_0;128.13;10.34;23827.00;0.40;31448934#0_0;5.10;0.00;tripinfo_13237 routing_13237;5926.00;13237;1;2812.05;0.82;0.00;4688.18;DEFAULT_VEHTYPE;;20;4545.00
29755.00;8152036#0_0;145.97;4.12;18218.00;0.20;856293283_0;5.10;0.00;tripinfo_10121 routing_10121;11537.00;10121;1;2631.35;0.97;0.00;11224.83;DEFAULT_VEHTYPE;;53;10767.00
29755.00;393494867_0;128.13;13.23;25722.00;0.00;15089551_0;5.10;0.00;tripinfo_14290 routing_14290;4033.00;14290;1;1506.93;0.96;0.00;3747.00;DEFAULT_VEHTYPE;;13;3633.00
29756.00;1053478472#3_0;179.49;5.69;25220.00;0.20;-70724345_0;5.10;0.00;tripinfo_14011 routing_14011;4536.00;14011;1;2305.15;0.84;0.00;3639.23;DEFAULT_VEHTYPE;;22;3481.00
29757.00;-17073048#1_0;18.49;7.51;21469.00;3451.00;-96016135_0;2.26;0.00;tripinfo_10010 routing_10010;8288.00;10010;2;1516.18;0.95;0.00;7983.46;DEFAULT_VEHTYPE;;37;7659.00
29757.00;393494867_0;128.13;13.16;26540.00;0.80;875773546_0;5.10;0.00;tripinfo_14744 routing_14744;3217.00;14744;1;2230.80;0.96;0.00;2060.75;DEFAULT_VEHTYPE;;10;2004.00
29758.00;393494867_0;128.13;13.11;18112.00;0.40;7682875_0;5.10;0.00;tripinfo_10062 routing_10062;11646.00;10062;1;1643.53;1.02;0.00;11206.40;DEFAULT_VEHTYPE;;42;10854.00
29758.00;1053478472#3_0;179.49;8.08;27567.00;0.00;-4726711#0_0;5.10;0.00;tripinfo_15315 routing_15315;2191.00;15315;1;1500.08;0.97;0.00;2003.70;DEFAULT_VEHTYPE;;12;1892.00
29759.00;625259599_0;136.88;10.78;18920.00;0.20;4730618_0;5.10;0.00;tripinfo_10511 routing_10511;10839.00;10511;1;1869.89;0.86;0.00;10409.29;DEFAULT_VEHTYPE;;49;10094.00
29760.00;393494867_0;128.13;13.06;24281.00;0.80;31411842_0;5.10;0.00;tripinfo_13489 routing_13489;5479.00;13489;1;2814.94;0.98;0.00;4200.29;DEFAULT_VEHTYPE;;23;4037.00
29762.00;4730649_0;249.99;8.79;11825.00;0.80;625259600_0;5.10;0.00;tripinfo_6569 routing_6569;17937.00;6569;1;4141.09;1.08;0.00;16808.97;DEFAULT_VEHTYPE;;76;16297.00
29765.00;625259599_1;136.88;14.61;19544.00;1689.80;4441059#1_0;5.10;0.00;tripinfo_9919 routing_9919;10221.00;9919;1;1075.67;1.09;0.00;9920.86;DEFAULT_VEHTYPE;;39;9623.00
29767.00;4441057#1_1;11.29;15.64;22008.00;507.00;625259600_0;5.10;0.00;tripinfo_11945 routing_11945;7759.00;11945;1;1873.08;1.18;0.00;7217.96;DEFAULT_VEHTYPE;;29;7043.00
29769.00;625259599_0;136.88;11.26;14312.00;0.20;625259600_0;5.10;0.00;tripinfo_7951 routing_7951;15457.00;7951;1;1524.67;0.89;0.00;15154.09;DEFAULT_VEHTYPE;;73;14700.00
29773.00;1053478472#3_0;179.49;7.31;23811.00;0.60;-13853659#1_0;5.10;0.00;tripinfo_13228 routing_13228;5962.00;13228;1;2623.72;0.96;0.00;4752.74;DEFAULT_VEHTYPE;;28;4591.00
29789.00;40493502_0;29.54;0.00;27023.00;6774.80;4726785#1_0;5.10;0.00;tripinfo_11249 routing_11249;2766.00;11249;2;1204.44;1.10;0.00;2554.46;DEFAULT_VEHTYPE;teleport;12;2428.00
29795.00;1196782590#0_0;181.75;11.70;20655.00;0.00;14118785#1_0;5.10;0.00;tripinfo_11475 routing_11475;9140.00;11475;1;2198.00;0.88;0.00;8018.20;DEFAULT_VEHTYPE;;26;7821.00
29797.00;1196782590#0_1;181.75;10.57;17981.00;0.80;625259600_0;5.10;0.00;tripinfo_9989 routing_9989;11816.00;9989;1;1388.45;0.80;0.00;11553.95;DEFAULT_VEHTYPE;;42;11174.00
29797.00;30239233#0_0;39.55;7.39;18713.00;0.20;107118812_0;5.10;0.00;tripinfo_10396 routing_10396;11084.00;10396;1;2602.53;0.90;0.00;10395.72;DEFAULT_VEHTYPE;;42;10131.00
29800.00;627916936#1_0;49.23;5.55;27990.00;160.20;552794577_0;5.10;0.00;tripinfo_15461 routing_15461;1810.00;15461;0;89.34;0.89;0.00;1798.15;DEFAULT_VEHTYPE;;8;1754.00
29807.00;181218814#2_0;8.69;7.87;24267.00;190.20;887989674_0;5.10;0.00;tripinfo_13376 routing_13376;5540.00;13376;1;500.09;1.03;0.00;5443.62;DEFAULT_VEHTYPE;;22;5291.00
29807.00;8384928_0;78.16;0.00;29484.00;0.00;31448934#0_0;5.10;0.00;tripinfo_16380 routing_16380;323.00;16380;0;128.29;0.73;0.00;304.76;DEFAULT_VEHTYPE;teleport;1;301.00
29810.00;150275991#0_0;27.02;6.30;16980.00;297.60;856293282_0;0.20;0.00;tripinfo_9268 routing_9268;12830.00;9268;1;2440.21;0.93;0.00;12264.10;DEFAULT_VEHTYPE;;52;11874.00
29815.00;31427257#4_0;139.63;8.97;17423.00;0.80;583307357#1_0;2.79;0.00;tripinfo_9679 routing_9679;12392.00;9679;1;1366.67;1.16;0.00;12276.25;DEFAULT_VEHTYPE;;45;12003.00
29819.00;-524150338#1_0;34.65;7.41;25533.00;0.00;8152060#0_0;5.10;0.00;tripinfo_14185 routing_14185;4286.00;14185;1;2703.70;0.94;0.00;3939.64;DEFAULT_VEHTYPE;;25;3704.00
29832.00;31412878_0;157.46;5.04;20450.00;0.20;13654453_0;5.10;0.00;tripinfo_11361 routing_11361;9382.00;11361;1;3457.92;0.98;0.00;8974.21;DEFAULT_VEHTYPE;;57;8455.00
29834.00;117055114#0_0;42.57;8.16;15534.00;0.00;8152037#1_0;5.10;0.00;tripinfo_8630 routing_8630;14300.00;8630;1;4735.94;1.06;0.00;13609.50;DEFAULT_VEHTYPE;;49;13225.00
29835.00;30239233#0_0;39.55;7.94;17171.00;0.80;31411842_0;5.10;0.00;tripinfo_9539 routing_9539;12664.00;9539;1;3120.22;1.07;0.00;11909.42;DEFAULT_VEHTYPE;;52;11539.00
29839.00;14118783_0;130.97;6.27;20599.00;797.20;-510702678#1_0;5.10;0.00;tripinfo_11001 routing_11001;9240.00;11001;2;1321.89;0.88;0.00;9030.66;DEFAULT_VEHTYPE;;41;8708.00
29839.00;265113917_0;43.60;9.01;24496.00;786.40;14858642#1_0;5.10;0.00;tripinfo_13172 routing_13172;5343.00;13172;1;1751.64;1.09;0.00;5150.20;DEFAULT_VEHTYPE;;31;4822.00
29843.00;30239233#0_0;39.55;7.14;19449.00;0.00;1150906866_0;5.10;0.00;tripinfo_10805 routing_10805;10394.00;10805;1;2829.23;0.88;0.00;9005.98;DEFAULT_VEHTYPE;;38;8738.00
29846.00;856293285#1_0;473.70;14.54;13902.00;0.60;-414404581_0;5.10;0.00;tripinfo_7723 routing_7723;15944.00;7723;1;4461.19;1.05;0.00;15182.07;DEFAULT_VEHTYPE;;56;14838.00
29847.00;30239233#0_0;39.55;7.85;19160.00;0.80;180020059#1_0;5.10;0.00;tripinfo_10644 routing_10644;10687.00;10644;1;1614.69;0.95;0.00;10477.52;DEFAULT_VEHTYPE;;46;10142.00
29853.00;856293285#1_0;473.70;15.36;17689.00;223.60;879483837_0;5.10;0.00;tripinfo_9703 routing_9703;12164.00;9703;2;2662.95;1.11;0.00;11781.02;DEFAULT_VEHTYPE;;64;11386.00
29857.00;-17073048#1_0;18.49;9.57;29839.00;0.40;510492454#0_0;5.10;0.00;tripinfo_16577 routing_16577;18.00;16577;0;69.95;1.21;0.00;10.88;DEFAULT_VEHTYPE;;1;5.00
29870.00;-70724345_0;82.10;5.74;24891.00;29.40;1238600634#0_0;0.53;0.00;tripinfo_13812 routing_13812;4979.00;13812;1;1607.53;1.08;0.00;4720.40;DEFAULT_VEHTYPE;;26;4521.00
29872.00;1053478472#3_0;179.49;8.68;22439.00;0.20;450186404_0;5.10;0.00;tripinfo_12466 routing_12466;7433.00;12466;1;2254.94;1.09;0.00;6854.68;DEFAULT_VEHTYPE;;28;6651.00
29904.00;625259599_0;136.88;15.22;19764.00;1326.60;14858868_0;5.10;0.00;tripinfo_10243 routing_10243;10140.00;10243;1;1246.27;1.11;0.00;9770.81;DEFAULT_VEHTYPE;;42;9457.00
29909.00;231945290#0_0;42.27;0.00;26375.00;1.40;4730647#1_0;5.10;0.00;tripinfo_14652 routing_14652;3534.00;14652;1;904.62;0.78;0.00;3324.74;DEFAULT_VEHTYPE;teleport;15;3230.00
29917.00;37535329#1_0;20.09;7.09;24209.00;0.80;150275991#0_0;5.10;0.00;tripinfo_13449 routing_13449;5708.00;13449;1;1574.34;0.85;0.00;4463.52;DEFAULT_VEHTYPE;;22;4342.00
29929.00;839709054_0;133.62;14.31;21590.00;0.80;4726712_0;5.10;0.00;tripinfo_11994 routing_11994;8339.00;11994;1;2769.00;1.08;0.00;8033.40;DEFAULT_VEHTYPE;;33;7763.00
29937.00;4726710#0_0;56.38;0.00;29618.00;0.80;15089551_0;5.10;0.00;tripinfo_16454 routing_16454;319.00;16454;0;95.76;0.98;0.00;303.17;DEFAULT_VEHTYPE;teleport;1;301.00
29957.00;4726711#0_0;127.33;7.63;25261.00;196.00;1188284582#2_0;5.10;0.00;tripinfo_13925 routing_13925;4696.00;13925;1;1025.54;1.05;0.00;4585.72;DEFAULT_VEHTYPE;;22;4392.00
29976.00;155433040_0;180.87;7.19;22695.00;0.60;4730616#2_0;5.10;0.00;tripinfo_12608 routing_12608;7281.00;12608;1;2764.10;1.06;0.00;6226.45;DEFAULT_VEHTYPE;;36;5933.00
29992.00;-450925440_0;38.16;8.93;26335.00;159.40;897325985#1_0;5.10;0.00;tripinfo_14542 routing_14542;3657.00;14542;2;1700.17;1.07;0.00;3482.82;DEFAULT_VEHTYPE;;21;3305.00
29995.00;377719664_0;85.28;8.90;29664.00;0.00;-13853663_0;5.10;0.00;tripinfo_16480 routing_16480;331.00;16480;0;224.21;1.10;0.00;306.65;DEFAULT_VEHTYPE;;1;301.00
30003.00;832488060#1_0;90.00;7.87;29688.00;0.60;759157551_0;5.10;0.00;tripinfo_16493 routing_16493;315.00;16493;0;95.38;1.02;0.00;303.88;DEFAULT_VEHTYPE;;1;301.00
30004.00;627916937_0;83.99;0.00;28662.00;0.60;1041085657_0;5.10;0.00;tripinfo_15923 routing_15923;1342.00;15923;0;198.67;1.11;0.00;1318.62;DEFAULT_VEHTYPE;teleport;5;1285.00
30006.00;-900443644#2_0;26.05;6.01;26639.00;0.80;-17073048#1_0;5.10;0.00;tripinfo_14799 routing_14799;3367.00;14799;1;1119.36;0.81;0.00;2878.89;DEFAULT_VEHTYPE;;14;2775.00
30011.00;13853658_0;42.27;5.10;21995.00;711.80;625259600_0;5.10;0.00;tripinfo_11824 routing_11824;8016.00;11824;2;1489.67;1.01;0.00;7800.97;DEFAULT_VEHTYPE;;34;7623.00
30018.00;856293285#1_0;473.70;13.68;22811.00;149.00;31519076_0;5.10;0.00;tripinfo_12590 routing_12590;7207.00;12590;1;2505.73;0.99;0.00;6469.57;DEFAULT_VEHTYPE;;26;6295.00
30023.00;231945290#3_0;40.34;0.00;21899.00;0.20;31411842_0;5.10;0.00;tripinfo_12166 routing_12166;8124.00;12166;1;1778.10;0.97;0.00;7090.60;DEFAULT_VEHTYPE;teleport;25;6946.00
30026.00;8384907_0;19.14;0.00;28773.00;0.00;17073048#0_0;5.10;0.00;tripinfo_15985 routing_15985;1253.00;15985;1;96.97;0.97;0.00;1223.35;DEFAULT_VEHTYPE;teleport;7;1209.00
30037.00;1053478472#3_0;179.49;7.31;13392.00;0.00;-40493501#2_0;5.10;0.00;tripinfo_7440 routing_7440;16645.00;7440;1;4202.59;0.96;0.00;15080.32;DEFAULT_VEHTYPE;;72;14590.00
30048.00;30239233#0_0;39.55;8.99;19712.00;1775.00;14858868_0;5.10;0.00;tripinfo_9965 routing_9965;10336.00;9965;2;3807.07;1.15;0.00;9396.94;DEFAULT_VEHTYPE;;45;8954.00
30052.00;30239233#0_0;39.55;7.42;26186.00;370.40;1188284582#2_0;5.10;0.00;tripinfo_14342 routing_14342;3866.00;14342;1;350.31;0.93;0.00;3829.88;DEFAULT_VEHTYPE;;19;3699.00
30074.00;17670100#2_0;90.66;7.11;21788.00;0.80;524150338#0_0;5.10;0.00;tripinfo_12104 routing_12104;8286.00;12104;1;1291.96;0.91;0.00;8085.62;DEFAULT_VEHTYPE;;37;7811.00
30088.00;395073288_0;125.11;6.21;16919.00;0.80;628782529#0_0;5.10;0.00;tripinfo_9399 routing_9399;13169.00;9399;1;1283.90;0.96;0.00;13014.29;DEFAULT_VEHTYPE;;60;12503.00
30112.00;4726785#1_1;67.77;14.52;19412.00;0.80;625259600_0;5.10;0.00;tripinfo_10784 routing_10784;10700.00;10784;1;3929.03;1.05;0.00;9688.11;DEFAULT_VEHTYPE;;40;9348.00
30115.00;180020059#1_0;43.71;5.61;28802.00;1481.60;1188284582#2_0;5.10;0.00;tripinfo_15178 routing_15178;1313.00;15178;2;1042.50;0.77;0.00;1160.88;DEFAULT_VEHTYPE;;9;1104.00
30117.00;137238867#2_0;17.86;7.19;17045.00;204.20;524150338#0_0;5.10;0.00;tripinfo_9356 routing_9356;13072.00;9356;2;1963.36;1.09;0.00;12856.69;DEFAULT_VEHTYPE;;56;12338.00
30117.00;4726681#0_0;251.87;0.00;29778.00;0.60;180020059#1_0;5.10;0.00;tripinfo_16543 routing_16543;339.00;16543;0;290.48;1.11;0.00;303.84;DEFAULT_VEHTYPE;teleport;1;301.00
30119.00;-524150338#1_0;34.65;6.19;19626.00;0.60;-400062405_0;5.10;0.00;tripinfo_10903 routing_10903;10493.00;10903;1;3422.81;0.75;0.00;9511.23;DEFAULT_VEHTYPE;;48;9115.00
30125.00;150275999#2_0;97.66;7.68;24151.00;0.40;4730616#2_0;5.10;0.00;tripinfo_13417 routing_13417;5974.00;13417;1;1469.94;0.99;0.00;5673.62;DEFAULT_VEHTYPE;;29;5494.00
30129.00;-47446166_0;14.14;8.32;24748.00;4076.80;14858868_0;5.10;0.00;tripinfo_11484 routing_11484;5381.00;11484;2;1996.80;1.08;0.00;5156.69;DEFAULT_VEHTYPE;;29;4854.00
30138.00;36786445#0_0;50.82;8.05;16155.00;0.00;772942669_0;5.10;0.00;tripinfo_8975 routing_8975;13983.00;8975;1;4652.45;1.00;0.00;13387.96;DEFAULT_VEHTYPE;;66;12822.00
30138.00;117055114#0_0;42.57;8.59;19602.00;0.00;1188284582#2_0;5.10;0.00;tripinfo_10890 routing_10890;10536.00;10890;1;3141.38;1.06;0.00;10007.38;DEFAULT_VEHTYPE;;45;9687.00
30138.00;36786444#0_0;55.34;6.89;25210.00;4103.20;14858868_0;5.10;0.00;tripinfo_11726 routing_11726;4928.00;11726;1;711.62;0.85;0.00;4825.52;DEFAULT_VEHTYPE;;22;4626.00
30140.00;4730627_0;89.67;0.00;29805.00;10802.40;839709051_0;5.10;0.00;tripinfo_10557 routing_10557;335.00;10557;0;315.80;1.01;0.00;307.94;DEFAULT_VEHTYPE;teleport;1;301.00
30152.00;781742860#4_0;120.29;6.14;22500.00;0.00;-414404581_0;5.10;0.00;tripinfo_12500 routing_12500;7652.00;12500;1;3248.12;0.97;0.00;6348.04;DEFAULT_VEHTYPE;;30;6151.00
30157.00;31427257#7_0;136.73;13.15;25316.00;0.80;1188284582#2_0;5.10;0.00;tripinfo_14064 routing_14064;4841.00;14064;1;513.83;1.12;0.00;4713.94;DEFAULT_VEHTYPE;;17;4607.00
30159.00;117055114#0_0;42.57;7.22;25012.00;170.20;745660413#1_0;0.20;0.00;tripinfo_13801 routing_13801;5147.00;13801;2;2592.52;0.90;0.00;4340.19;DEFAULT_VEHTYPE;;25;4188.00
30160.00;4726710#0_0;56.38;0.00;29482.00;674.80;1188284582#2_0;5.10;0.00;tripinfo_16004 routing_16004;678.00;16004;0;149.24;0.73;0.00;657.84;DEFAULT_VEHTYPE;teleport;2;648.00
30163.00;40487883_0;138.83;9.19;19287.00;0.00;524150338#0_0;5.10;0.00;tripinfo_10715 routing_10715;10876.00;10715;1;2021.08;1.17;0.00;10388.81;DEFAULT_VEHTYPE;;42;10093.00
30174.00;19846527#0_0;98.85;5.25;27139.00;1778.80;524150338#0_0;5.10;0.00;tripinfo_14089 routing_14089;3035.00;14089;1;360.06;1.04;0.00;2992.06;DEFAULT_VEHTYPE;;18;2851.00
30175.00;552794577_0;45.21;0.00;20168.00;0.80;13654453_0;5.10;0.00;tripinfo_11204 routing_11204;10007.00;11204;1;3532.15;0.96;0.00;9273.50;DEFAULT_VEHTYPE;teleport;50;8813.00
30180.00;-17073048#1_0;18.49;8.92;28477.00;26.20;628755547#0_0;5.10;0.00;tripinfo_15806 routing_15806;1703.00;15806;1;758.53;1.11;0.00;1619.63;DEFAULT_VEHTYPE;;7;1527.00
30189.00;-17073048#1_0;18.49;8.03;27396.00;0.00;400961625#0_0;5.10;0.00;tripinfo_15220 routing_15220;2793.00;15220;1;1387.33;1.04;0.00;2644.69;DEFAULT_VEHTYPE;;13;2512.00
30192.00;117055114#0_0;42.57;8.20;30172.00;0.40;31389787#2_0;5.10;0.00;tripinfo_16762 routing_16762;20.00;16762;1;176.91;1.01;0.00;3.63;DEFAULT_VEHTYPE;;0;0.00
30198.00;30239233#0_0;39.55;9.27;16892.00;0.80;625259600_0;5.10;0.00;tripinfo_9384 routing_9384;13306.00;9384;1;1345.01;1.11;0.00;13153.80;DEFAULT_VEHTYPE;;57;12787.00
30214.00;625259599_0;136.88;13.49;24754.00;0.40;1188284582#2_0;5.10;0.00;tripinfo_13752 routing_13752;5460.00;13752;1;1456.55;1.06;0.00;5068.72;DEFAULT_VEHTYPE;;25;4945.00
