interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;0_to_3600;2;0.19;3;2;29000804.26;0;0;0.19;3;0.09;11.62;55.33;7.22;0.87;8.36;10.97;0.00
0.00;3600.00;0_to_3600;3;5.80;3;97;29023713;0;0;5.80;95;2.85;53.47;5309.92;4.85;0.58;2204.62;52.55;1594.00
0.00;3600.00;0_to_3600;67;2.71;0;67;30239233#0;0;0;2.71;0;1.23;5.95;385.41;7.49;0.90;36.00;5.29;0.00
0.00;3600.00;0_to_3600;1;5.06;1;118;31389747;0;0;5.06;118;2.20;5.16;613.58;7.50;0.90;57.61;4.50;0.00
0.00;3600.00;0_to_3600;0;0.22;4;0;31389787#2;0;0;0.22;4;0.10;6.09;20.25;4.96;0.60;9.49;5.51;0.00
0.00;3600.00;0_to_3600;6;3.09;3;71;31411680;0;0;3.09;68;1.45;11.43;841.84;7.07;0.85;124.02;10.63;6.00
0.00;3600.00;0_to_3600;0;5.12;85;1;31411842;0;0;5.12;86;2.49;17.23;1388.98;4.66;0.84;253.73;16.37;0.00
0.00;3600.00;0_to_3600;6;0.33;0;6;31412878;0;0;0.33;0;0.16;31.95;187.69;5.08;0.91;21.91;30.93;0.00
0.00;3600.00;0_to_3600;2;10.71;3;389;31427257#0;31;31;5.35;390;2.35;3.96;1552.36;11.42;0.82;256.61;3.57;0.00
0.00;3600.00;0_to_3600;3;10.82;1;390;31427257#2;49;49;5.41;388;2.57;10.43;4075.68;10.51;0.76;944.15;9.78;218.00
0.00;3600.00;0_to_3600;1;3.85;2;132;31427257#3;21;21;1.92;133;0.75;1.76;234.92;12.46;0.90;20.95;1.37;0.00
0.00;3600.00;0_to_3600;4;4.59;1;198;31427257#4;7;7;2.29;195;1.10;11.59;2305.97;12.48;0.90;195.05;11.14;11.00
0.00;3600.00;0_to_3600;4;13.47;2;139;31427257#7;2;2;6.73;136;3.33;47.12;6628.01;3.01;0.22;5159.75;46.40;4645.00
0.00;3600.00;0_to_3600;4;1.89;3;46;31445160#0;0;0;1.89;45;0.91;15.86;774.31;7.50;0.90;68.52;15.19;0.00
0.00;3600.00;0_to_3600;5;1.38;2;28;31445160#1;0;0;1.38;25;0.66;19.23;575.26;6.27;0.75;125.19;18.15;39.00
0.00;3600.00;0_to_3600;1;0.70;1;16;31448934#0;0;0;0.70;16;0.32;8.30;139.98;7.26;0.87;20.82;7.59;0.00
0.00;3600.00;0_to_3600;5;0.89;2;20;31448934#1;0;0;0.89;17;0.41;6.94;149.48;7.40;0.89;15.19;6.20;0.00
0.00;3600.00;0_to_3600;3;0.64;2;14;31448937#0;0;0;0.64;13;0.30;10.17;160.68;7.36;0.88;20.91;9.42;0.00
0.00;3600.00;0_to_3600;4;0.81;3;16;31448937#1;0;0;0.81;15;0.38;11.19;210.05;6.91;0.83;32.37;10.37;3.00
0.00;3600.00;0_to_3600;3;1.63;4;34;31449007;0;0;1.63;35;0.76;10.99;413.98;6.89;0.83;59.30;10.09;6.00
0.00;3600.00;0_to_3600;4;1.39;4;32;31449010#0;0;0;1.39;32;0.67;16.09;575.71;7.46;0.90;54.65;15.44;0.00
0.00;3600.00;0_to_3600;5;3.95;1;99;31449018;0;0;3.95;92;1.92;25.00;2460.22;7.11;0.85;356.52;24.15;35.00
0.00;3600.00;0_to_3600;2;3.40;4;83;31449245;0;0;3.40;85;1.61;12.74;1105.60;7.48;0.90;110.20;12.04;0.00
0.00;3600.00;0_to_3600;7;2.01;0;33;31512978#0;0;0;2.01;26;0.73;3.01;99.07;6.20;0.74;18.59;2.05;2.00
0.00;3600.00;0_to_3600;3;50.80;1;26;31512978#1;0;0;50.80;24;0.93;1.44;36.57;3.60;0.43;14.02;0.05;0.00
0.00;3600.00;0_to_3600;2;0.50;4;9;31518448;4;4;0.25;11;0.12;16.45;210.64;7.41;0.89;24.35;15.76;0.00
0.00;3600.00;0_to_3600;2;5.26;3;126;31518959;0;0;5.26;126;2.52;19.02;2448.40;7.05;0.85;341.99;18.03;38.00
0.00;3600.00;0_to_3600;5;5.52;5;82;31519076;0;0;5.52;82;2.68;40.58;3522.22;4.49;0.81;603.68;39.32;65.00
0.00;3600.00;0_to_3600;0;7.03;4;147;31520175;0;0;7.03;151;3.19;8.93;1344.79;6.52;0.78;277.58;8.10;52.00
0.00;3600.00;0_to_3600;0;3.09;4;68;31520176;0;0;3.09;72;1.46;16.01;1149.94;6.78;0.81;171.12;14.88;15.00
0.00;3600.00;0_to_3600;4;0.53;3;11;327412184;0;0;0.53;10;0.25;16.50;228.16;7.61;0.91;21.93;15.71;0.00
0.00;3600.00;0_to_3600;1;6.18;1;114;33301531;0;0;6.18;114;2.34;3.02;346.40;6.82;0.82;44.71;2.22;0.00
0.00;3600.00;0_to_3600;1;5.29;5;53;33301560;0;0;5.29;57;2.29;8.20;467.62;3.60;0.43;243.54;7.09;152.00
0.00;3600.00;0_to_3600;3;0.94;1;14;33301663#0;0;0;0.94;12;0.43;9.74;142.65;4.83;0.87;18.08;8.73;0.00
0.00;3600.00;0_to_3600;1;8.28;3;119;34065519;0;0;8.28;121;3.59;7.90;960.18;4.71;0.85;137.64;6.84;0.00
0.00;3600.00;0_to_3600;8;7.51;4;173;36786444#0;0;0;7.51;169;3.39;8.47;1495.47;7.12;0.86;226.51;7.80;0.00
0.00;3600.00;0_to_3600;3;5.10;2;122;36786445#0;0;0;5.10;121;2.33;7.55;933.80;7.39;0.89;109.74;6.88;0.00
0.00;3600.00;0_to_3600;5;3.98;3;171;36801001#1;5;5;1.99;169;0.93;6.04;1049.20;12.95;0.93;65.05;5.66;0.00
0.00;3600.00;0_to_3600;1;4.03;0;169;36801001#2;1;1;2.02;167;0.90;3.39;571.75;13.08;0.94;31.13;3.01;0.00
0.00;3600.00;0_to_3600;0;2.96;1;123;36801004#0;9;9;1.48;124;0.69;7.59;940.83;12.28;0.88;105.06;7.10;3.00
0.00;3600.00;0_to_3600;3;1.66;2;52;36801004#1;0;0;0.83;51;0.30;1.41;75.31;12.48;0.90;7.80;1.02;0.00
0.00;3600.00;0_to_3600;4;2.57;5;98;36801004#2;35;35;1.29;99;0.58;3.92;401.15;12.35;0.89;47.92;3.54;0.00
0.00;3600.00;0_to_3600;11;110.03;4;64;37535329#0;21;21;55.02;57;0.99;1.24;79.22;4.18;0.50;38.30;0.19;3.00
0.00;3600.00;0_to_3600;4;1.09;5;8;37535329#1;5;5;0.54;9;0.24;6.71;78.80;3.74;0.45;41.44;5.67;20.00
0.00;3600.00;0_to_3600;3;0.21;2;3;377719664;0;0;0.21;2;0.10;13.15;63.38;6.87;0.82;9.95;12.41;0.00
0.00;3600.00;0_to_3600;1;1.57;1;38;377719665;0;0;1.57;37;0.72;7.35;285.21;7.54;0.90;28.34;6.69;0.00
0.00;3600.00;0_to_3600;92;2.06;0;92;393494867;0;0;2.06;0;0.99;10.38;949.02;12.83;0.92;63.97;10.00;0.00
0.00;3600.00;0_to_3600;2;3.81;0;164;393494868;0;0;3.81;161;1.88;34.09;5570.51;12.07;0.87;611.80;33.68;0.00
0.00;3600.00;0_to_3600;5;0.18;0;5;395073288;0;0;0.18;0;0.09;15.98;79.58;8.14;0.98;5.74;15.38;0.00
0.00;3600.00;0_to_3600;0;5.36;2;0;395153043;0;0;5.36;2;0.11;2.01;3.86;2.59;0.31;2.61;;0.00
0.00;3600.00;0_to_3600;0;55.96;1;67;395800497#0;0;0;55.96;65;26.62;60.86;4027.22;0.41;0.05;3832.93;59.63;3607.00
0.00;3600.00;0_to_3600;1;7.13;4;67;396062728#0;0;0;7.13;69;1.93;1.91;129.56;5.27;0.63;61.29;1.09;8.00
0.00;3600.00;0_to_3600;0;4.21;8;50;39642340#2;2;2;2.10;58;0.91;6.20;350.52;4.54;0.55;160.70;5.24;47.00
0.00;3600.00;0_to_3600;1;2.04;4;43;399914534;0;0;2.04;46;0.95;11.39;532.16;6.79;0.82;82.03;10.51;1.00
0.00;3600.00;0_to_3600;2;0.24;2;4;399914535;0;0;0.24;4;0.11;10.91;63.31;7.12;0.86;11.91;10.09;0.00
0.00;3600.00;0_to_3600;1;2.69;1;66;399914536;0;0;2.69;66;1.24;8.13;543.92;7.52;0.90;63.72;7.44;3.00
0.00;3600.00;0_to_3600;3;1.11;3;25;400062408;0;0;1.11;25;0.52;13.09;362.57;7.32;0.88;40.92;12.34;0.00
0.00;3600.00;0_to_3600;1;1.45;1;18;400961625#0;0;0;1.45;18;0.57;3.19;59.60;5.14;0.37;34.51;2.33;5.00
0.00;3600.00;0_to_3600;3;84.27;0;481;403882373;5;5;28.09;478;8.94;8.67;4168.58;2.16;0.26;3072.10;5.60;2494.00
0.00;3600.00;0_to_3600;4;5.08;2;114;40487883;0;0;5.08;111;2.44;22.10;2538.42;6.51;0.78;560.68;21.09;173.00
0.00;3600.00;0_to_3600;3;3.67;0;93;40493384#2;0;0;3.67;90;1.77;19.94;1854.01;7.28;0.87;219.82;19.18;6.00
0.00;3600.00;0_to_3600;4;5.59;4;118;40493385#0;0;0;5.59;117;2.51;7.33;883.15;6.67;0.80;172.73;6.53;17.00
0.00;3600.00;0_to_3600;2;1.76;0;38;40493386;0;0;1.76;36;0.85;19.69;747.57;6.25;0.75;165.57;18.74;55.00
0.00;3600.00;0_to_3600;3;4.34;4;103;40493418;0;0;4.34;103;2.07;14.85;1573.52;7.11;0.85;193.19;14.08;0.00
0.00;3600.00;0_to_3600;1;1.93;0;49;40493501#0;0;0;1.93;48;0.92;16.48;806.95;7.36;0.88;87.56;15.81;0.00
0.00;3600.00;0_to_3600;4;2.21;1;56;40493501#3;0;0;2.21;53;1.07;22.10;1257.56;7.38;0.89;132.15;21.43;0.00
0.00;3600.00;0_to_3600;5;1.85;0;45;40493501#4;0;0;1.85;40;0.84;7.15;320.38;7.43;0.89;32.83;6.47;0.00
0.00;3600.00;0_to_3600;3;6.67;1;95;40493502;0;0;6.67;93;2.86;7.41;708.94;4.66;0.84;110.31;6.34;0.00
0.00;3600.00;0_to_3600;2;2.53;3;50;40598677;0;0;2.53;51;1.07;4.47;234.80;6.89;0.83;35.36;3.72;1.00
0.00;3600.00;0_to_3600;4;1.79;1;77;410939625;0;0;0.89;74;0.42;6.32;492.29;12.91;0.93;30.45;5.93;0.00
0.00;3600.00;0_to_3600;6;133.33;2;72;410939626;0;0;133.33;68;2.27;1.50;106.72;3.47;0.25;79.89;0.60;38.69
0.00;3600.00;0_to_3600;1;60.85;5;43;410939627;0;0;60.85;47;1.17;0.92;43.82;5.67;0.41;26.21;0.09;2.57
0.00;3600.00;0_to_3600;2;2.21;4;25;414404581;0;0;2.21;27;1.01;9.28;263.97;4.12;0.49;130.34;8.29;76.00
0.00;3600.00;0_to_3600;2;4.86;1;100;419709604#2;5;5;2.43;99;0.95;3.20;321.87;7.31;0.88;39.11;2.50;0.00
0.00;3600.00;0_to_3600;1;1.84;0;47;430855719;0;0;1.84;46;0.88;18.99;892.45;7.37;0.88;83.18;18.17;0.00
0.00;3600.00;0_to_3600;4;1.89;2;66;4392761#0;9;9;0.94;64;0.42;5.03;341.24;10.97;0.79;70.60;4.64;0.00
0.00;3600.00;0_to_3600;2;1.43;5;59;4392761#2;17;17;0.72;62;0.34;9.89;630.46;12.88;0.93;44.91;9.51;0.00
0.00;3600.00;0_to_3600;5;83.16;2;86;4392761#3;7;7;41.58;83;0.77;0.71;59.87;7.30;0.53;26.80;0.07;0.00
0.00;3600.00;0_to_3600;1;4.16;4;183;4422176;5;5;2.08;185;1.01;14.45;2695.72;12.79;0.92;191.85;14.04;0.00
0.00;3600.00;0_to_3600;0;1.66;2;69;4422177;0;0;0.83;71;0.40;10.53;747.04;12.32;0.89;76.04;10.02;0.00
0.00;3600.00;0_to_3600;4;2.49;0;82;4441057#1;0;0;1.24;78;0.43;1.24;101.07;13.17;0.95;4.89;0.86;0.00
0.00;3600.00;0_to_3600;0;6.23;4;179;4441059#1;0;0;3.12;183;1.07;1.32;240.15;11.88;0.86;32.92;0.91;0.00
0.00;3600.00;0_to_3600;5;1.34;3;55;4441061;1;1;0.67;53;0.31;5.43;313.85;12.90;0.93;23.37;5.06;0.00
0.00;3600.00;0_to_3600;0;1.60;1;68;4441062;0;0;0.80;69;0.37;5.21;359.17;12.94;0.93;21.28;4.83;0.00
0.00;3600.00;0_to_3600;3;1.22;2;53;4441063;1;1;0.61;52;0.29;7.86;431.11;13.11;0.94;27.11;7.47;0.00
0.00;3600.00;0_to_3600;4;3.04;5;73;450186404;0;0;3.04;73;1.43;10.74;829.37;7.52;0.90;92.68;10.07;0.00
0.00;3600.00;0_to_3600;0;5.11;4;99;450925440;0;0;5.11;103;2.28;6.85;702.00;6.30;0.76;164.28;5.96;29.00
0.00;3600.00;0_to_3600;4;3.99;4;171;4690591#0;25;25;1.99;171;0.95;9.32;1628.51;12.72;0.92;128.19;8.93;0.00
0.00;3600.00;0_to_3600;2;2.96;0;69;4690638;0;0;2.96;67;1.29;5.16;355.36;7.43;0.89;35.44;4.49;0.00
0.00;3600.00;0_to_3600;0;0.43;1;10;4726679#0;0;0;0.43;11;0.21;19.38;212.47;7.29;0.88;25.53;18.44;2.00
0.00;3600.00;0_to_3600;4;1.34;0;34;4726679#1;0;0;1.34;30;0.65;23.46;796.79;7.27;0.87;70.22;22.78;0.00
0.00;3600.00;0_to_3600;3;0.22;2;4;4726680;0;0;0.22;3;0.11;34.39;204.38;7.71;0.93;19.24;33.73;0.00
0.00;3600.00;0_to_3600;0;2.85;4;71;4726681#0;0;0;2.85;72;1.39;35.66;2586.96;7.20;0.86;284.71;34.90;1.00
0.00;3600.00;0_to_3600;3;5.46;1;133;4726681#1;0;0;5.46;130;2.57;12.86;1719.76;7.20;0.86;184.26;12.11;0.00
0.00;3600.00;0_to_3600;4;4.30;1;107;4726681#2;0;0;4.30;104;2.03;12.05;1300.18;7.38;0.89;128.09;11.36;0.00
0.00;3600.00;0_to_3600;3;4.55;3;100;4726681#3;0;0;4.55;100;2.14;13.55;1393.11;6.65;0.80;231.95;12.55;20.00
0.00;3600.00;0_to_3600;1;5.22;2;119;4726684;0;0;5.22;120;2.27;5.28;637.06;7.37;0.88;70.08;4.61;0.00
0.00;3600.00;0_to_3600;2;6.96;2;174;4726685#0;0;0;6.96;174;3.35;18.00;3166.36;7.30;0.88;363.47;17.30;0.00
0.00;3600.00;0_to_3600;6;6.96;2;164;4726685#1;0;0;6.96;159;3.27;12.22;2017.77;7.00;0.84;276.51;11.39;0.00
0.00;3600.00;0_to_3600;2;0.29;1;4;4726694#0;0;0;0.29;3;0.14;24.70;121.74;4.94;0.89;14.76;23.69;0.00
0.00;3600.00;0_to_3600;0;1.72;1;22;4726694#2;0;0;1.72;23;0.80;16.36;374.95;4.00;0.72;95.90;15.18;31.00
0.00;3600.00;0_to_3600;1;3.81;4;91;4726706#0;0;0;3.81;92;1.86;30.65;2872.42;7.00;0.84;460.57;29.81;102.00
0.00;3600.00;0_to_3600;0;11.39;2;218;4726706#1;0;0;11.39;220;4.99;6.37;1400.44;6.14;0.74;338.89;5.42;32.00
0.00;3600.00;0_to_3600;4;7.33;1;185;4726706#2;0;0;7.33;182;3.53;18.78;3491.54;7.31;0.88;394.66;18.10;0.00
0.00;3600.00;0_to_3600;4;1.65;2;24;4726710#0;0;0;1.65;22;0.76;13.01;334.26;4.72;0.85;40.67;11.97;0.00
0.00;3600.00;0_to_3600;3;0.19;1;4;4726711#0;0;0;0.19;2;0.09;18.06;88.85;7.33;0.88;9.33;17.38;0.00
0.00;3600.00;0_to_3600;3;0.44;5;6;4726711#1;0;0;0.44;8;0.21;12.75;136.68;7.11;0.85;20.20;12.04;0.00
0.00;3600.00;0_to_3600;1;1.38;3;32;4726712;0;0;1.38;34;0.66;19.60;683.35;7.27;0.87;79.61;18.77;0.00
0.00;3600.00;0_to_3600;2;4.61;3;209;4726717;79;79;2.31;208;1.14;26.53;5601.26;12.90;0.93;351.59;26.10;0.00
0.00;3600.00;0_to_3600;8;3.59;0;161;4726737;30;30;1.80;148;0.87;14.06;2210.37;12.51;0.90;168.78;13.65;0.00
0.00;3600.00;0_to_3600;3;7.88;3;327;4726785#1;16;16;3.94;327;1.82;5.83;1921.94;12.49;0.90;161.60;5.41;0.00
0.00;3600.00;0_to_3600;1;19.70;1;61;4730616#1;0;0;19.70;61;1.17;0.77;47.53;7.35;0.88;5.72;0.09;0.00
0.00;3600.00;0_to_3600;5;2.75;4;61;4730616#2;0;0;2.75;60;1.26;9.18;592.93;7.07;0.85;79.27;8.33;0.00
0.00;3600.00;0_to_3600;1;1.83;2;43;4730618;0;0;1.83;44;0.88;26.00;1168.63;7.03;0.84;166.32;24.99;42.00
0.00;3600.00;0_to_3600;1;1.50;2;37;4730619;0;0;1.50;38;0.73;28.96;1127.39;7.40;0.89;115.96;28.28;0.00
0.00;3600.00;0_to_3600;0;1.10;1;23;4730620;0;0;1.10;24;0.52;16.02;383.56;6.35;0.76;82.92;15.02;28.00
0.00;3600.00;0_to_3600;1;2.00;7;45;4730623;0;0;2.00;51;0.96;18.97;981.53;7.46;0.90;101.41;18.09;0.00
0.00;3600.00;0_to_3600;1;3.32;4;82;4730624;0;0;3.32;83;1.61;27.86;2359.23;7.26;0.87;261.43;26.96;0.00
0.00;3600.00;0_to_3600;5;4.91;1;124;4730627;0;0;4.91;119;2.31;12.70;1585.13;7.45;0.89;161.33;12.02;0.00
0.00;3600.00;0_to_3600;3;0.73;8;9;4730631#0;0;0;0.73;14;0.34;9.51;155.13;6.72;0.81;26.84;8.81;0.00
0.00;3600.00;0_to_3600;4;0.93;2;20;4730631#1;0;0;0.93;18;0.43;10.69;231.70;6.97;0.84;29.96;9.79;0.00
0.00;3600.00;0_to_3600;4;3.02;3;64;4730633;0;0;3.02;63;1.41;10.56;702.88;6.59;0.79;130.64;9.72;23.00
0.00;3600.00;0_to_3600;4;1.52;7;32;4730634;0;0;1.52;35;0.73;18.14;701.14;7.34;0.88;85.30;17.45;2.00
0.00;3600.00;0_to_3600;2;1.40;3;20;4730636;0;0;1.40;20;0.67;20.82;468.68;4.69;0.84;71.79;19.79;0.00
0.00;3600.00;0_to_3600;5;1.51;3;36;4730637#0;0;0;1.51;34;0.72;11.26;434.00;7.52;0.90;40.34;10.60;0.00
0.00;3600.00;0_to_3600;3;1.68;5;39;4730637#1;0;0;1.68;41;0.82;20.98;919.38;7.47;0.90;87.01;20.30;0.00
0.00;3600.00;0_to_3600;4;2.48;2;59;4730637#3;0;0;2.48;57;1.14;8.40;509.77;7.40;0.89;50.28;7.71;0.00
0.00;3600.00;0_to_3600;3;2.12;4;50;4730637#4;0;0;2.12;50;1.02;18.79;1001.54;7.26;0.87;116.54;18.07;3.00
0.00;3600.00;0_to_3600;0;0.98;6;18;4730638;0;0;0.98;24;0.46;11.14;263.17;7.13;0.86;33.31;10.40;0.00
0.00;3600.00;0_to_3600;3;0.60;4;11;4730644;0;0;0.60;12;0.28;11.72;172.46;7.19;0.86;23.24;10.94;0.00
0.00;3600.00;0_to_3600;4;0.62;4;8;4730647#0;0;0;0.62;8;0.26;4.00;43.16;6.11;0.73;12.71;3.28;0.00
0.00;3600.00;0_to_3600;1;0.79;0;21;4730647#1;0;0;0.79;20;0.38;19.38;406.60;7.67;0.92;34.19;18.63;0.00
0.00;3600.00;0_to_3600;1;0.52;4;9;4730647#2;0;0;0.52;12;0.25;15.53;198.38;7.14;0.86;23.70;14.64;0.00
0.00;3600.00;0_to_3600;1;0.27;2;5;4730648#0;0;0;0.27;6;0.13;20.22;140.13;7.33;0.88;15.28;19.54;0.00
0.00;3600.00;0_to_3600;2;0.55;4;4;4730648#2;0;0;0.55;6;0.20;2.80;18.42;5.13;0.62;5.42;1.93;0.00
0.00;3600.00;0_to_3600;3;0.49;2;11;4730649;0;0;0.49;10;0.24;34.14;441.84;7.47;0.90;40.91;33.33;0.00
0.00;3600.00;0_to_3600;3;6.78;3;171;4730651;0;0;6.78;170;3.22;13.28;2301.42;7.47;0.90;231.41;12.55;0.00
0.00;3600.00;0_to_3600;1;1.89;2;46;4730654;0;0;1.89;47;0.92;28.82;1381.72;7.21;0.87;136.24;27.97;0.00
0.00;3600.00;0_to_3600;6;0.31;0;7;47446166;0;0;0.31;1;0.12;2.42;15.96;8.02;0.96;1.32;1.81;0.00
0.00;3600.00;0_to_3600;2;1.57;2;39;47461591#0;0;0;1.57;38;0.76;21.22;856.91;7.38;0.89;79.98;20.39;0.00
0.00;3600.00;0_to_3600;1;7.44;5;114;47895849#0;0;0;7.44;118;3.56;25.38;3013.71;4.63;0.83;506.46;24.13;60.00
0.00;3600.00;0_to_3600;3;10.87;5;157;47895849#2;0;0;10.87;159;4.79;8.81;1419.88;4.68;0.84;215.18;7.75;13.00
0.00;3600.00;0_to_3600;0;9.70;4;145;47896065;0;0;9.70;149;4.51;15.29;2273.22;4.59;0.82;382.67;14.15;25.00
0.00;3600.00;0_to_3600;4;7.20;3;65;507818916;0;0;7.20;64;3.11;6.33;423.81;3.38;0.41;253.46;5.35;110.00
0.00;3600.00;0_to_3600;6;74.91;0;47;510481270;0;0;74.91;40;32.37;145.35;6587.83;0.20;0.02;6426.94;99.34;6231.00
0.00;3600.00;0_to_3600;0;103.69;4;63;510481273#0;0;0;103.69;62;46.85;257.35;16503.31;0.19;0.01;16248.94;226.90;15496.00
0.00;3600.00;0_to_3600;1;6.68;6;104;510492454#0;0;0;3.34;109;1.54;10.45;1143.42;5.03;0.60;435.04;9.42;169.00
0.00;3600.00;0_to_3600;0;3.59;3;91;510492456;0;0;3.59;93;1.75;25.03;2336.50;7.43;0.89;229.85;24.33;0.00
0.00;3600.00;0_to_3600;3;2.39;3;41;510702678#1;0;0;2.39;41;1.13;15.34;671.18;5.42;0.65;219.40;14.37;79.00
0.00;3600.00;0_to_3600;0;0.18;1;4;524150333#0;0;0;0.18;5;0.09;16.41;81.39;7.91;0.95;7.18;15.81;0.00
0.00;3600.00;0_to_3600;0;3.52;73;0;524150338#0;0;0;3.52;73;1.66;6.91;439.58;5.75;0.69;134.50;6.29;0.00
0.00;3600.00;0_to_3600;3;3.64;0;93;524151750;0;0;3.64;89;1.73;16.92;1561.52;7.34;0.88;148.91;16.03;0.00
0.00;3600.00;0_to_3600;2;5.94;3;92;5450857#0;0;0;5.94;93;2.66;7.25;685.99;5.11;0.61;260.32;6.36;84.00
0.00;3600.00;0_to_3600;1;0.16;2;2;5450858#1;0;0;0.16;3;0.08;16.50;63.87;7.00;0.84;8.17;15.79;0.00
0.00;3600.00;0_to_3600;2;0.88;2;20;5450860#0;0;0;0.88;19;0.41;11.46;248.39;7.28;0.87;30.20;10.71;0.00
0.00;3600.00;0_to_3600;1;0.68;1;17;5450860#1;0;0;0.68;17;0.34;40.74;732.20;7.44;0.89;66.50;39.99;0.00
0.00;3600.00;0_to_3600;0;5.26;0;102;5451917#0;20;20;2.63;102;1.07;4.02;401.26;6.52;0.78;80.70;3.12;16.00
0.00;3600.00;0_to_3600;0;72.09;0;102;5451917#0.13;13;13;24.03;102;1.46;1.81;184.27;3.16;0.38;112.94;0.65;53.00
0.00;3600.00;0_to_3600;0;113.49;0;348;5451918#0;14;14;56.74;347;22.43;12.92;4490.00;1.24;0.15;3838.04;12.08;3346.00
0.00;3600.00;0_to_3600;3;3.34;1;75;552794577;0;0;3.34;73;1.51;7.19;544.10;6.98;0.84;77.24;6.47;0.00
0.00;3600.00;0_to_3600;4;1.80;0;39;567036033;0;0;1.80;35;0.78;5.98;232.94;6.85;0.82;33.93;5.17;0.00
0.00;3600.00;0_to_3600;0;0.79;2;18;567036034;0;0;0.79;20;0.38;22.76;453.79;7.26;0.87;45.00;21.73;0.00
0.00;3600.00;0_to_3600;0;17.42;2;132;583307354;3;3;8.71;133;3.23;5.54;726.97;3.00;0.36;464.62;3.10;402.00
0.00;3600.00;0_to_3600;5;27.39;4;17;583307357#0;0;0;27.39;16;0.53;0.99;19.72;5.23;0.63;7.66;0.03;0.00
0.00;3600.00;0_to_3600;3;2.73;1;16;583307357#1;0;0;2.73;14;0.52;1.74;27.45;4.48;0.54;13.14;0.60;3.00
0.00;3600.00;0_to_3600;2;21.59;1;14;583307357#2;0;0;21.59;13;0.38;1.09;15.54;4.76;0.57;6.97;0.20;2.30
0.00;3600.00;0_to_3600;1;246.79;4;101;583307358;53;53;123.40;101;44.80;64.40;5925.99;0.18;0.02;5796.00;61.86;5635.00
0.00;3600.00;0_to_3600;3;78.01;2;136;591680761#0;0;0;78.01;133;34.84;79.87;10921.55;0.55;0.04;10473.13;78.96;9815.00
0.00;3600.00;0_to_3600;3;7.23;6;87;606127853;0;0;7.23;90;2.68;3.59;326.18;4.88;0.88;64.13;2.67;0.00
0.00;3600.00;0_to_3600;3;2.96;2;32;606127854;0;0;2.96;31;1.19;5.30;175.13;4.04;0.73;55.59;4.07;10.00
0.00;3600.00;0_to_3600;4;9.14;1;237;610739513#0;0;0;9.14;233;4.38;16.53;3926.80;7.52;0.90;371.44;15.83;0.00
0.00;3600.00;0_to_3600;5;7.60;3;178;610739513#1;0;0;7.60;175;3.42;6.96;1250.60;7.29;0.87;141.31;6.23;0.00
0.00;3600.00;0_to_3600;5;1.27;3;18;616545123;0;0;1.27;16;0.59;11.10;226.73;4.90;0.88;33.46;10.18;0.00
0.00;3600.00;0_to_3600;2;1.12;3;26;616545124;0;0;1.12;27;0.54;23.51;679.44;7.36;0.88;86.78;22.57;7.00
0.00;3600.00;0_to_3600;78;1.69;0;78;625259599;1;1;0.85;0;0.41;10.76;833.50;13.19;0.95;39.37;10.38;0.00
0.00;3600.00;0_to_3600;0;1.49;65;0;625259600;0;0;0.74;64;0.37;35.03;2214.87;11.94;0.86;285.03;34.65;0.00
0.00;3600.00;0_to_3600;2;1.23;4;11;627916936#1;0;0;1.23;13;0.58;15.00;217.86;3.62;0.43;120.03;13.61;68.00
0.00;3600.00;0_to_3600;3;2.51;3;61;627916937;0;0;2.51;61;1.18;11.92;760.13;7.47;0.90;82.20;11.26;0.00
0.00;3600.00;0_to_3600;4;11.10;3;174;628755546#0;0;0;11.10;172;5.09;9.89;1744.56;4.92;0.59;715.57;8.89;281.00
0.00;3600.00;0_to_3600;3;7.18;2;176;628755547#0;0;0;7.18;173;3.50;33.46;5892.08;6.97;0.84;985.62;32.50;111.00
0.00;3600.00;0_to_3600;3;5.63;3;121;628757206#0;0;0;5.63;121;2.69;17.41;2155.56;6.39;0.77;510.44;16.47;99.00
0.00;3600.00;0_to_3600;0;5.01;94;0;628782529#0;0;0;5.01;93;2.46;31.91;2904.79;5.21;0.62;1080.46;30.78;502.00
0.00;3600.00;0_to_3600;1;0.08;0;2;628782529#3;0;0;0.08;1;0.04;12.20;24.40;7.34;0.88;1.97;11.50;0.00
0.00;3600.00;0_to_3600;1;0.04;0;1;628782529#5;0;0;0.04;0;0.02;17.19;17.19;7.01;0.84;1.53;16.47;0.00
0.00;3600.00;0_to_3600;0;132.68;4;99;633077911;0;0;132.68;103;2.55;0.93;95.53;5.60;0.67;22.75;0.04;1.00
0.00;3600.00;0_to_3600;2;2.89;2;69;65583364;0;0;2.89;69;1.31;7.36;520.42;7.48;0.90;48.97;6.65;0.00
0.00;3600.00;0_to_3600;4;0.89;3;19;65583365#0;0;0;0.89;18;0.42;10.61;230.54;7.23;0.87;29.64;9.85;0.00
0.00;3600.00;0_to_3600;0;0.57;3;12;65583365#1;0;0;0.57;15;0.28;21.04;313.61;7.44;0.89;31.46;20.21;0.00
