tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
21979.00;117055114#0_0;42.57;7.58;19044.00;0.00;1188284582#2_0;5.10;0.00;tripinfo_10580 routing_10580;2935.00;10580;1;2416.46;0.97;0.00;2747.48;DEFAULT_VEHTYPE;;16;2603.00
21981.00;856293285#1_0;473.70;13.25;21591.00;0.00;4730647#2_0;5.10;0.00;tripinfo_11995 routing_11995;390.00;11995;1;3128.89;1.04;0.00;89.23;DEFAULT_VEHTYPE;;3;45.00
21981.00;117055114#0_0;42.57;7.50;21771.00;0.00;4392761#2_0;5.10;0.00;tripinfo_12095 routing_12095;210.00;12095;1;2121.70;0.92;0.00;38.23;DEFAULT_VEHTYPE;;1;14.00
21986.00;-781742860#4_0;121.33;8.33;21658.00;0.40;625259600_0;5.10;0.00;tripinfo_12032 routing_12032;328.00;12032;1;2916.08;1.09;0.00;53.65;DEFAULT_VEHTYPE;;1;3.00
21995.00;-17073048#1_0;18.49;7.67;18940.00;0.40;1188284582#2_0;5.10;0.00;tripinfo_10522 routing_10522;3055.00;10522;1;2173.88;1.02;0.00;2846.04;DEFAULT_VEHTYPE;;18;2689.00
21996.00;625259599_1;136.88;13.25;21403.00;208.00;1188284582#2_0;5.10;0.00;tripinfo_11775 routing_11775;593.00;11775;1;1581.16;1.01;0.00;419.14;DEFAULT_VEHTYPE;;4;390.00
22003.00;-265113917_0;43.70;7.28;21676.00;0.40;616545123_0;5.10;0.00;tripinfo_12042 routing_12042;327.00;12042;1;2113.06;0.98;0.00;63.52;DEFAULT_VEHTYPE;;6;22.00
22004.00;-450925440_0;38.16;7.13;21766.00;0.40;-4726710#1_0;5.10;0.00;tripinfo_12092 routing_12092;238.00;12092;1;1525.46;0.94;0.00;26.65;DEFAULT_VEHTYPE;;0;0.00
22005.00;30239233#0_0;39.55;9.58;21852.00;0.00;839709051_0;5.10;0.00;tripinfo_12140 routing_12140;153.00;12140;1;1035.53;1.18;0.00;85.89;DEFAULT_VEHTYPE;;1;70.00
22007.00;31389747_0;33.70;8.26;21860.00;0.80;31411842_0;5.10;0.00;tripinfo_12144 routing_12144;147.00;12144;1;1104.64;1.07;0.00;20.38;DEFAULT_VEHTYPE;;0;0.00
22008.00;30239233#0_0;39.55;8.63;21728.00;0.20;625259600_0;5.10;0.00;tripinfo_12071 routing_12071;280.00;12071;1;1475.82;1.06;0.00;173.81;DEFAULT_VEHTYPE;;6;125.00
22009.00;117055114#0_0;42.57;7.38;21775.00;0.40;14858868_0;5.10;0.00;tripinfo_12097 routing_12097;234.00;12097;1;2338.23;0.99;0.00;43.91;DEFAULT_VEHTYPE;;3;10.00
22010.00;1196782590#0_1;181.75;13.11;21624.00;0.60;31445160#1_0;5.10;0.00;tripinfo_12013 routing_12013;386.00;12013;1;2043.17;0.97;0.00;167.75;DEFAULT_VEHTYPE;;3;134.00
22010.00;1053478472#3_0;179.49;7.20;21723.00;0.60;-96016135_0;2.26;0.00;tripinfo_12068 routing_12068;287.00;12068;1;1901.12;0.94;0.00;38.27;DEFAULT_VEHTYPE;;1;6.00
22011.00;-231940830#2_0;172.73;7.57;21861.00;0.00;-414404581_0;5.10;0.00;tripinfo_12145 routing_12145;150.00;12145;1;1038.75;1.06;0.00;31.65;DEFAULT_VEHTYPE;;2;8.00
22014.00;1196782590#0_1;181.75;10.38;21735.00;0.00;13853661#1_0;5.10;0.00;tripinfo_12075 routing_12075;279.00;12075;1;1300.03;0.84;0.00;134.16;DEFAULT_VEHTYPE;;2;108.00
22016.00;30239233#0_0;39.55;5.96;21627.00;0.00;1168195444_0;5.10;0.00;tripinfo_12015 routing_12015;389.00;12015;1;2254.08;0.83;0.00;91.58;DEFAULT_VEHTYPE;;4;42.00
22016.00;1196782590#0_1;181.75;14.51;21809.00;0.20;625259600_0;5.10;0.00;tripinfo_12116 routing_12116;207.00;12116;1;1615.27;1.15;0.00;103.18;DEFAULT_VEHTYPE;;2;74.00
22018.00;1053478472#3_0;179.49;7.00;21746.00;0.20;4730633_0;5.10;0.00;tripinfo_12081 routing_12081;272.00;12081;1;1792.38;0.90;0.00;27.86;DEFAULT_VEHTYPE;;0;0.00
22018.00;30239233#0_0;39.55;6.63;21892.00;0.40;4441059#1_0;5.10;0.00;tripinfo_12162 routing_12162;126.00;12162;1;1042.59;0.94;0.00;38.69;DEFAULT_VEHTYPE;;2;9.00
22021.00;111691945_0;17.17;3.32;21928.00;0.40;31411842_0;5.10;0.00;tripinfo_12182 routing_12182;93.00;12182;1;467.01;0.82;0.00;12.96;DEFAULT_VEHTYPE;;0;0.00
22022.00;1196782590#0_1;181.75;15.23;21640.00;0.40;150276003#1_0;5.10;0.00;tripinfo_12022 routing_12022;382.00;12022;1;2894.63;1.11;0.00;117.46;DEFAULT_VEHTYPE;;6;67.00
22027.00;39642340#2_0;23.15;6.60;21804.00;0.60;-4726710#1_0;5.10;0.00;tripinfo_12113 routing_12113;223.00;12113;1;1338.02;0.89;0.00;24.06;DEFAULT_VEHTYPE;;0;0.00
22028.00;117055114#0_0;42.57;10.08;21687.00;0.60;628782529#0_0;5.10;0.00;tripinfo_12048 routing_12048;341.00;12048;1;3283.98;1.22;0.00;123.95;DEFAULT_VEHTYPE;;3;73.00
22030.00;628782529#5_0;115.39;7.15;21699.00;0.00;-96016135_0;2.26;0.00;tripinfo_12055 routing_12055;331.00;12055;1;1905.59;0.92;0.00;57.12;DEFAULT_VEHTYPE;;2;9.00
22031.00;158331590_0;10.08;6.53;21870.00;0.00;13654453_0;5.10;0.00;tripinfo_12150 routing_12150;161.00;12150;1;1339.17;0.93;0.00;15.99;DEFAULT_VEHTYPE;;0;0.00
22036.00;220137286#0_0;119.59;9.41;21719.00;0.20;628782529#0_0;5.10;0.00;tripinfo_12066 routing_12066;317.00;12066;1;2872.19;1.13;0.00;75.87;DEFAULT_VEHTYPE;;3;15.00
22037.00;1196782590#0_1;181.75;14.24;21885.00;0.60;14858868_0;5.10;0.00;tripinfo_12158 routing_12158;152.00;12158;1;1548.07;1.05;0.00;29.20;DEFAULT_VEHTYPE;;1;13.00
22038.00;231945290#3_0;40.34;7.84;21899.00;0.20;31411842_0;5.10;0.00;tripinfo_12166 routing_12166;139.00;12166;1;903.28;0.97;0.00;19.90;DEFAULT_VEHTYPE;;0;0.00
22041.00;-17073048#1_0;18.49;6.91;21762.00;0.00;-96016135_0;2.26;0.00;tripinfo_12090 routing_12090;279.00;12090;1;1559.61;0.88;0.00;64.73;DEFAULT_VEHTYPE;;4;27.00
22041.00;31518959_0;129.18;6.76;21780.00;0.00;-96016135_0;2.26;0.00;tripinfo_12100 routing_12100;261.00;12100;1;1446.20;0.85;0.00;32.97;DEFAULT_VEHTYPE;;0;0.00
22044.00;1196782590#0_1;181.75;12.81;21944.00;0.20;839709051_0;5.10;0.00;tripinfo_12191 routing_12191;100.00;12191;1;1174.98;0.96;0.00;11.29;DEFAULT_VEHTYPE;;0;0.00
22045.00;-17073048#1_0;18.49;9.53;21822.00;0.60;-47895849#2_0;5.10;0.00;tripinfo_12123 routing_12123;223.00;12123;1;1690.63;1.26;0.00;62.60;DEFAULT_VEHTYPE;;2;4.00
22049.00;583307357#1_0;2.79;8.60;22032.00;0.00;583307357#2_0;0.20;0.00;tripinfo_12240 routing_12240;17.00;12240;1;112.95;1.08;0.00;3.82;DEFAULT_VEHTYPE;;0;0.00
22053.00;1053478472#3_0;179.49;9.70;21825.00;0.00;-96016135_0;2.26;0.00;tripinfo_12125 routing_12125;228.00;12125;1;1901.12;1.26;0.00;42.42;DEFAULT_VEHTYPE;;1;10.00
22054.00;839709054_0;133.62;13.47;21757.00;0.40;-8384914_0;5.10;0.00;tripinfo_12087 routing_12087;297.00;12087;1;1774.37;1.04;0.00;81.97;DEFAULT_VEHTYPE;;3;37.00
22057.00;155433040_0;180.87;8.04;21836.00;0.20;36801001#2_0;5.10;0.00;tripinfo_12131 routing_12131;221.00;12131;1;1329.40;1.02;0.00;45.52;DEFAULT_VEHTYPE;;1;20.00
22060.00;583307354_0;11.59;7.80;21827.00;0.20;-4726710#1_0;5.10;0.00;tripinfo_12126 routing_12126;233.00;12126;1;1539.91;1.03;0.00;37.45;DEFAULT_VEHTYPE;;2;6.00
22061.00;-8382447#0_0;9.34;6.95;21665.00;0.20;963479927#0_0;5.10;0.00;tripinfo_12036 routing_12036;396.00;12036;1;2488.36;0.92;0.00;74.90;DEFAULT_VEHTYPE;;5;17.00
22061.00;8384907_0;19.14;8.29;21741.00;0.60;13654453_0;5.10;0.00;tripinfo_12078 routing_12078;320.00;12078;1;3036.64;1.02;0.00;56.50;DEFAULT_VEHTYPE;;4;15.00
22064.00;65583365#1_0;151.60;6.68;21708.00;0.00;625259600_0;5.10;0.00;tripinfo_12060 routing_12060;356.00;12060;1;2196.37;0.91;0.00;80.41;DEFAULT_VEHTYPE;;1;43.00
22068.00;583307357#2_0;0.20;8.73;21901.00;4.00;-781742860#0_0;5.10;0.00;tripinfo_12165 routing_12165;167.00;12165;1;1112.66;1.12;0.00;51.40;DEFAULT_VEHTYPE;;1;15.00
22070.00;396062728#0_0;5.05;7.46;21941.00;0.80;4441059#1_0;5.10;0.00;tripinfo_12189 routing_12189;129.00;12189;1;769.22;0.94;0.00;65.41;DEFAULT_VEHTYPE;;3;36.00
22071.00;180020059#0_0;84.81;5.43;21937.00;0.40;4730649_0;5.10;0.00;tripinfo_12187 routing_12187;134.00;12187;1;774.71;0.81;0.00;16.71;DEFAULT_VEHTYPE;;0;0.00
22075.00;150275992#0_0;121.35;7.76;21784.00;0.40;4730619_0;5.10;0.00;tripinfo_12102 routing_12102;291.00;12102;1;2085.88;0.97;0.00;31.06;DEFAULT_VEHTYPE;;1;1.00
22076.00;136174723_0;113.70;7.99;21694.00;0.40;839709051_0;5.10;0.00;tripinfo_12052 routing_12052;382.00;12052;1;3249.11;1.09;0.00;83.20;DEFAULT_VEHTYPE;;2;12.00
22077.00;856293285#1_0;473.70;13.34;21705.00;0.60;628782529#0_0;5.10;0.00;tripinfo_12058 routing_12058;372.00;12058;1;3716.80;1.01;0.00;82.98;DEFAULT_VEHTYPE;;1;44.00
22077.00;377719665_0;50.44;8.61;21957.00;0.60;-31411680_0;5.10;0.00;tripinfo_12198 routing_12198;120.00;12198;1;796.41;1.05;0.00;19.62;DEFAULT_VEHTYPE;;1;5.00
22078.00;4690638_0;33.36;7.19;21739.00;0.40;524150338#0_0;5.10;0.00;tripinfo_12077 routing_12077;339.00;12077;1;2264.27;0.96;0.00;79.91;DEFAULT_VEHTYPE;;3;37.00
22078.00;839709054_0;133.62;13.12;21951.00;0.00;839709051_0;5.10;0.00;tripinfo_12195 routing_12195;127.00;12195;1;1530.06;1.00;0.00;12.34;DEFAULT_VEHTYPE;;0;0.00
22081.00;4730637#4_0;131.44;7.96;21701.00;0.20;839709051_0;5.10;0.00;tripinfo_12056 routing_12056;380.00;12056;1;2672.97;1.03;0.00;96.74;DEFAULT_VEHTYPE;;2;27.00
22081.00;117055114#0_0;42.57;6.52;21703.00;0.40;28275167_0;5.10;0.00;tripinfo_12057 routing_12057;378.00;12057;1;2625.85;0.84;0.00;51.05;DEFAULT_VEHTYPE;;1;6.00
22083.00;117055114#0_0;42.57;8.26;21768.00;0.60;31411842_0;5.10;0.00;tripinfo_12093 routing_12093;315.00;12093;1;2529.30;1.10;0.00;68.39;DEFAULT_VEHTYPE;;3;20.00
22084.00;-14118784#0_0;104.65;7.42;21791.00;0.20;14858868_0;5.10;0.00;tripinfo_12106 routing_12106;293.00;12106;1;1877.28;0.91;0.00;43.19;DEFAULT_VEHTYPE;;3;5.00
22085.00;625259599_0;136.88;11.43;21872.00;0.20;625259600_0;5.10;0.00;tripinfo_12151 routing_12151;213.00;12151;1;1612.22;0.87;0.00;76.03;DEFAULT_VEHTYPE;;2;52.00
22086.00;33301531_0;15.58;6.43;21737.00;0.20;8384905_0;5.10;0.00;tripinfo_12076 routing_12076;349.00;12076;1;2010.07;0.85;0.00;68.48;DEFAULT_VEHTYPE;;3;25.00
22088.00;180020059#2_0;18.05;8.23;21795.00;0.60;625259600_0;5.10;0.00;tripinfo_12108 routing_12108;293.00;12108;1;1967.96;1.06;0.00;103.00;DEFAULT_VEHTYPE;;3;60.00
22089.00;220137286#2_0;16.52;8.44;21905.00;0.80;-96016135_0;2.26;0.00;tripinfo_12169 routing_12169;184.00;12169;1;1393.27;1.12;0.00;33.24;DEFAULT_VEHTYPE;;1;1.00
22090.00;887989674_0;7.95;7.83;21950.00;0.80;399914534_0;5.10;0.00;tripinfo_12194 routing_12194;140.00;12194;1;1035.32;0.97;0.00;21.00;DEFAULT_VEHTYPE;;1;5.00
22091.00;625259599_0;136.88;14.75;21883.00;0.40;4726685#0_0;5.10;0.00;tripinfo_12157 routing_12157;208.00;12157;1;1675.17;1.11;0.00;76.26;DEFAULT_VEHTYPE;;3;41.00
22092.00;4726706#2_0;132.38;7.32;21811.00;0.40;4441063_0;5.10;0.00;tripinfo_12117 routing_12117;281.00;12117;1;1537.15;0.88;0.00;77.11;DEFAULT_VEHTYPE;;2;46.00
22093.00;37535329#0_0;0.20;8.45;21890.00;0.20;14858868_0;5.10;0.00;tripinfo_12161 routing_12161;203.00;12161;1;1527.74;1.15;0.00;23.78;DEFAULT_VEHTYPE;;0;0.00
22093.00;19846527#0_0;98.85;7.48;22045.00;0.40;8382447#0_0;5.10;0.00;tripinfo_12247 routing_12247;48.00;12247;1;317.49;0.93;0.00;5.41;DEFAULT_VEHTYPE;;0;0.00
22094.00;155433041_0;216.80;7.36;21910.00;0.40;-265113917_0;5.10;0.00;tripinfo_12172 routing_12172;184.00;12172;1;1263.82;0.94;0.00;21.19;DEFAULT_VEHTYPE;;0;0.00
22096.00;33301663#0_0;42.03;4.59;21846.00;3.00;4730651_0;5.10;0.00;tripinfo_12135 routing_12135;250.00;12135;1;1643.13;0.94;0.00;34.69;DEFAULT_VEHTYPE;;2;2.00
22098.00;856293285#1_0;473.70;12.49;21669.00;0.60;31411842_0;5.10;0.00;tripinfo_12038 routing_12038;429.00;12038;1;2960.42;0.91;0.00;98.99;DEFAULT_VEHTYPE;;2;54.00
22098.00;-1238600634#0_0;0.53;6.10;21858.00;0.60;4392761#0_0;5.10;0.00;tripinfo_12143 routing_12143;240.00;12143;1;1496.78;0.99;0.00;60.62;DEFAULT_VEHTYPE;;3;29.00
22101.00;8384907_0;19.14;6.30;21842.00;0.80;5450857#0_0;5.10;0.00;tripinfo_12134 routing_12134;259.00;12134;1;1598.56;0.88;0.00;38.87;DEFAULT_VEHTYPE;;1;11.00
22105.00;8152033#0_0;66.21;7.65;21914.00;0.80;36786445#0_0;5.10;0.00;tripinfo_12174 routing_12174;191.00;12174;1;1297.24;1.02;0.00;36.20;DEFAULT_VEHTYPE;;1;11.00
22107.00;150275992#0_0;121.35;7.45;21802.00;0.40;14858868_0;5.10;0.00;tripinfo_12112 routing_12112;305.00;12112;1;2038.38;0.96;0.00;47.97;DEFAULT_VEHTYPE;;2;3.00
22113.00;-450925440_0;38.16;9.02;21412.00;10.00;1188284582#2_0;5.10;0.00;tripinfo_11890 routing_11890;701.00;11890;1;2346.33;1.09;0.00;378.52;DEFAULT_VEHTYPE;;8;325.00
22114.00;4730620_0;96.65;7.85;21919.00;0.40;-96016135_0;2.26;0.00;tripinfo_12177 routing_12177;195.00;12177;1;1236.80;1.03;0.00;31.67;DEFAULT_VEHTYPE;;1;8.00
22115.00;606127854_0;16.43;5.59;21921.00;0.60;839709051_0;5.10;0.00;tripinfo_12178 routing_12178;194.00;12178;1;1769.25;1.04;0.00;24.16;DEFAULT_VEHTYPE;;0;0.00
22120.00;856293282_0;0.20;12.34;21714.00;0.60;150275992#0_0;5.10;0.00;tripinfo_12063 routing_12063;406.00;12063;1;2538.95;0.90;0.00;142.25;DEFAULT_VEHTYPE;;5;92.00
22122.00;-31411680_0;75.79;7.61;21838.00;0.40;13654453_0;5.10;0.00;tripinfo_12132 routing_12132;284.00;12132;1;2240.73;1.02;0.00;29.62;DEFAULT_VEHTYPE;;0;0.00
22129.00;1150906866_0;95.03;8.32;21942.00;0.00;552794577_0;5.10;0.00;tripinfo_12190 routing_12190;187.00;12190;1;1381.89;1.03;0.00;20.74;DEFAULT_VEHTYPE;;0;0.00
22131.00;40487883_0;138.83;9.13;21959.00;0.80;31411842_0;5.10;0.00;tripinfo_12199 routing_12199;172.00;12199;1;1312.62;1.16;0.00;19.78;DEFAULT_VEHTYPE;;0;0.00
22133.00;4730619_0;209.27;6.85;21978.00;0.00;583307357#1_0;2.79;0.00;tripinfo_12210 routing_12210;155.00;12210;1;965.99;0.83;0.00;15.54;DEFAULT_VEHTYPE;;0;0.00
22137.00;-510702678#1_0;78.07;4.61;21816.00;0.00;14858640_0;5.10;0.00;tripinfo_12120 routing_12120;321.00;12120;1;2234.01;1.12;0.00;84.34;DEFAULT_VEHTYPE;;2;11.00
22137.00;4441061_0;65.11;16.95;21845.00;0.20;524150338#0_0;5.10;0.00;tripinfo_12136 routing_12136;292.00;12136;1;2994.16;1.25;0.00;49.95;DEFAULT_VEHTYPE;;2;4.00
22139.00;839709054_0;133.62;11.34;21906.00;0.00;628782529#0_0;5.10;0.00;tripinfo_12170 routing_12170;233.00;12170;1;2049.45;0.82;0.00;25.85;DEFAULT_VEHTYPE;;1;5.00
22140.00;117055115_0;0.10;8.60;21863.00;0.20;-900443644#2_0;5.10;0.00;tripinfo_12146 routing_12146;277.00;12146;1;1989.12;1.09;0.00;35.56;DEFAULT_VEHTYPE;;0;0.00
22143.00;117055114#0_0;42.57;7.66;21636.00;0.00;16233735#0_0;5.10;0.00;tripinfo_12020 routing_12020;507.00;12020;1;3704.92;0.92;0.00;99.09;DEFAULT_VEHTYPE;;2;52.00
22145.00;-17670100#1_0;87.93;6.91;21986.00;0.80;31448934#1_0;5.10;0.00;tripinfo_12214 routing_12214;159.00;12214;1;1007.80;0.87;0.00;17.67;DEFAULT_VEHTYPE;;0;0.00
22146.00;4726785#1_0;67.77;13.10;21815.00;0.80;524150333#0_0;5.10;0.00;tripinfo_12119 routing_12119;331.00;12119;1;1948.15;0.97;0.00;92.84;DEFAULT_VEHTYPE;;4;42.00
22146.00;745660413#1_0;0.20;6.43;22040.00;0.80;-4726711#0_0;5.10;0.00;tripinfo_12244 routing_12244;106.00;12244;1;690.00;0.91;0.00;13.25;DEFAULT_VEHTYPE;;0;0.00
22148.00;237344387_0;38.08;5.56;22103.00;0.80;31411842_0;5.10;0.00;tripinfo_12279 routing_12279;45.00;12279;1;269.95;1.04;0.00;6.61;DEFAULT_VEHTYPE;;0;0.00
22149.00;400961625#0_0;11.40;13.54;22068.00;0.00;14858868_0;5.10;0.00;tripinfo_12260 routing_12260;81.00;12260;1;734.21;0.98;0.00;9.22;DEFAULT_VEHTYPE;;0;0.00
22154.00;117055114#0_0;42.57;7.01;21797.00;0.80;628782529#0_0;5.10;0.00;tripinfo_12109 routing_12109;357.00;12109;1;3285.68;0.92;0.00;72.17;DEFAULT_VEHTYPE;;2;35.00
22155.00;220137286#2_0;16.52;8.81;21960.00;0.00;4730616#2_0;5.10;0.00;tripinfo_12200 routing_12200;195.00;12200;1;1284.02;1.20;0.00;64.95;DEFAULT_VEHTYPE;;1;14.00
22156.00;117055114#0_0;42.57;8.86;21807.00;0.00;231483313_0;5.10;0.00;tripinfo_12115 routing_12115;349.00;12115;1;2532.74;1.15;0.00;125.05;DEFAULT_VEHTYPE;;5;68.00
22161.00;1053478472#3_0;179.49;7.81;21876.00;0.60;14858868_0;5.10;0.00;tripinfo_12153 routing_12153;285.00;12153;1;1773.25;0.94;0.00;52.65;DEFAULT_VEHTYPE;;2;19.00
22163.00;1053478472#3_0;179.49;9.08;21917.00;0.20;963479927#0_0;5.10;0.00;tripinfo_12176 routing_12176;246.00;12176;1;1775.63;1.11;0.00;67.74;DEFAULT_VEHTYPE;;2;16.00
22165.00;1053478472#3_0;179.49;7.88;21208.00;0.40;96016135_0;3.42;0.00;tripinfo_11782 routing_11782;957.00;11782;1;1950.63;1.04;0.00;772.07;DEFAULT_VEHTYPE;;6;720.00
22165.00;40493384#2_0;140.23;8.84;21887.00;0.80;16233734#0_0;5.10;0.00;tripinfo_12159 routing_12159;278.00;12159;1;1648.69;1.07;0.00;91.81;DEFAULT_VEHTYPE;;6;44.00
22165.00;-628757206#2_0;106.34;7.30;22031.00;0.80;150276013#0_0;5.10;0.00;tripinfo_12239 routing_12239;134.00;12239;1;939.74;1.01;0.00;21.22;DEFAULT_VEHTYPE;;0;0.00
22166.00;583307357#1_0;2.79;7.95;21881.00;0.20;625259600_0;5.10;0.00;tripinfo_12156 routing_12156;285.00;12156;1;1947.96;1.03;0.00;90.88;DEFAULT_VEHTYPE;;3;50.00
22167.00;1041085657_0;119.78;7.74;21833.00;0.80;14858868_0;5.10;0.00;tripinfo_12129 routing_12129;334.00;12129;1;2098.53;0.97;0.00;72.05;DEFAULT_VEHTYPE;;3;12.00
22177.00;839709054_0;133.62;14.13;22090.00;0.40;625259600_0;5.10;0.00;tripinfo_12272 routing_12272;87.00;12272;1;1174.65;1.06;0.00;6.62;DEFAULT_VEHTYPE;;0;0.00
22180.00;625259599_0;136.88;13.53;22009.00;0.40;720012594#0_0;5.10;0.00;tripinfo_12227 routing_12227;171.00;12227;1;1256.53;1.03;0.00;59.05;DEFAULT_VEHTYPE;;2;34.00
22181.00;377719665_0;50.44;8.28;21820.00;0.40;625259600_0;5.10;0.00;tripinfo_12122 routing_12122;361.00;12122;1;2102.39;1.02;0.00;104.67;DEFAULT_VEHTYPE;;4;39.00
22181.00;625259599_1;136.88;14.35;21865.00;0.40;524150338#0_0;5.10;0.00;tripinfo_12147 routing_12147;316.00;12147;1;2440.52;1.03;0.00;66.26;DEFAULT_VEHTYPE;;2;30.00
22181.00;37535329#1_0;20.09;8.08;21948.00;0.60;14858868_0;5.10;0.00;tripinfo_12193 routing_12193;233.00;12193;1;1555.43;1.00;0.00;24.28;DEFAULT_VEHTYPE;;0;0.00
22182.00;180156396#1_0;131.14;7.81;21923.00;0.80;14108346_0;0.20;0.00;tripinfo_12179 routing_12179;259.00;12179;1;1382.94;0.98;0.00;92.26;DEFAULT_VEHTYPE;;3;58.00
22188.00;4730619_0;209.27;9.29;22020.00;0.60;4726711#0_0;5.10;0.00;tripinfo_12233 routing_12233;168.00;12233;1;1367.75;1.14;0.00;22.88;DEFAULT_VEHTYPE;;0;0.00
22189.00;14118783_0;130.97;6.31;21973.00;0.40;-4726710#1_0;5.10;0.00;tripinfo_12207 routing_12207;216.00;12207;1;1067.26;0.89;0.00;27.01;DEFAULT_VEHTYPE;;0;0.00
22190.00;19846377#0_0;79.68;8.54;21888.00;0.00;-96016135_0;2.26;0.00;tripinfo_12160 routing_12160;302.00;12160;1;2151.50;1.04;0.00;52.85;DEFAULT_VEHTYPE;;1;14.00
22190.00;856293285#1_0;473.70;14.15;22016.00;0.20;839709051_0;5.10;0.00;tripinfo_12231 routing_12231;174.00;12231;1;2401.06;1.06;0.00;11.12;DEFAULT_VEHTYPE;;0;0.00
22195.00;399914534_0;72.35;8.91;22027.00;0.40;47895849#0_0;5.10;0.00;tripinfo_12237 routing_12237;168.00;12237;1;1129.45;1.08;0.00;22.57;DEFAULT_VEHTYPE;;0;0.00
22197.00;47896065_0;65.11;4.23;21996.00;0.00;625259600_0;5.10;0.00;tripinfo_12220 routing_12220;201.00;12220;1;1211.76;0.90;0.00;59.84;DEFAULT_VEHTYPE;;3;29.00
22202.00;-524150338#1_0;34.65;6.25;21773.00;0.20;399914535_0;5.10;0.00;tripinfo_12096 routing_12096;429.00;12096;1;2546.71;0.86;0.00;71.22;DEFAULT_VEHTYPE;;3;21.00
22204.00;-524150338#1_0;34.65;7.61;21674.00;0.20;13654453_0;5.10;0.00;tripinfo_12041 routing_12041;530.00;12041;1;3584.23;0.95;0.00;104.03;DEFAULT_VEHTYPE;;3;18.00
22206.00;-524150338#1_0;34.65;8.16;22007.00;2.00;781742860#4_0;5.10;0.00;tripinfo_12225 routing_12225;199.00;12225;1;1250.05;0.98;0.00;45.63;DEFAULT_VEHTYPE;;0;0.00
22214.00;4730638_0;74.51;6.12;22023.00;1.80;96016135_0;3.42;0.00;tripinfo_12234 routing_12234;191.00;12234;1;1099.75;0.84;0.00;23.40;DEFAULT_VEHTYPE;;0;0.00
22214.00;65583364_0;49.99;8.79;22094.00;0.80;-4726710#1_0;5.10;0.00;tripinfo_12274 routing_12274;120.00;12274;1;839.88;1.10;0.00;14.41;DEFAULT_VEHTYPE;;0;0.00
22215.00;40487883_0;138.83;9.64;22121.00;0.80;625259600_0;5.10;0.00;tripinfo_12289 routing_12289;94.00;12289;1;1250.90;1.18;0.00;10.72;DEFAULT_VEHTYPE;;0;0.00
22218.00;30239233#0_0;39.55;6.96;21806.00;0.80;31411842_0;5.10;0.00;tripinfo_12114 routing_12114;412.00;12114;1;1612.83;0.88;0.00;182.22;DEFAULT_VEHTYPE;;1;148.00
22219.00;419709604#2_1;18.39;6.44;22002.00;0.60;4726681#2_0;5.10;0.00;tripinfo_12223 routing_12223;217.00;12223;1;1274.23;0.82;0.00;28.23;DEFAULT_VEHTYPE;;0;0.00
22220.00;30239233#0_0;39.55;8.22;21987.00;0.00;-327412184_0;5.10;0.00;tripinfo_12215 routing_12215;233.00;12215;1;1754.41;1.12;0.00;47.91;DEFAULT_VEHTYPE;;1;17.00
22222.00;31520175_0;53.17;6.92;22074.00;0.60;14118785#1_0;5.10;0.00;tripinfo_12263 routing_12263;148.00;12263;1;942.32;0.87;0.00;15.92;DEFAULT_VEHTYPE;;0;0.00
22225.00;839709054_0;133.62;13.10;22088.00;0.20;-96016135_0;2.26;0.00;tripinfo_12271 routing_12271;137.00;12271;1;1056.71;1.00;0.00;24.14;DEFAULT_VEHTYPE;;1;6.00
22227.00;393494867_0;128.13;12.34;22013.00;0.80;567036033_0;5.10;0.00;tripinfo_12229 routing_12229;214.00;12229;1;1716.40;0.93;0.00;23.24;DEFAULT_VEHTYPE;;1;1.00
22228.00;1196782590#0_1;181.75;13.73;22000.00;0.40;31411842_0;5.10;0.00;tripinfo_12222 routing_12222;228.00;12222;1;1751.49;1.06;0.00;31.89;DEFAULT_VEHTYPE;;1;7.00
22232.00;-628755544#4_0;138.87;7.20;22083.00;0.60;625259600_0;5.10;0.00;tripinfo_12268 routing_12268;149.00;12268;1;1309.41;1.00;0.00;28.31;DEFAULT_VEHTYPE;;2;8.00
22233.00;237344387_0;38.08;4.19;22059.00;0.00;524150338#0_0;5.10;0.00;tripinfo_12255 routing_12255;174.00;12255;1;1139.76;0.94;0.00;23.64;DEFAULT_VEHTYPE;;1;2.00
22234.00;117055114#0_0;42.57;6.20;22036.00;0.40;4690591#0_0;5.10;0.00;tripinfo_12242 routing_12242;198.00;12242;1;1893.96;0.85;0.00;33.79;DEFAULT_VEHTYPE;;1;17.00
22236.00;117055114#0_0;42.57;8.89;21829.00;0.40;-510702678#1_0;5.10;0.00;tripinfo_12127 routing_12127;407.00;12127;1;3429.07;1.09;0.00;149.90;DEFAULT_VEHTYPE;;3;81.00
22236.00;-524150338#1_0;34.65;6.90;21851.00;0.80;4730647#2_0;5.10;0.00;tripinfo_12139 routing_12139;385.00;12139;1;2414.05;0.90;0.00;60.57;DEFAULT_VEHTYPE;;2;18.00
